Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200002239,Porcentaje de unidades económicas que identifica a la policía estatal y considera algo efectivo o muy efectivo el trabajo de la policía estatal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.58035,,58.2667648877388,,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200002240,Porcentaje de unidades económicas que identifica a la policía federal y considera algo efectivo o muy efectivo el trabajo de la policía federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.44413,,62.7087717541113,,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200005811,"Porcentaje de delitos ocurridos y denunciados donde el trato recibido al momento de la denuncia, por parte del Ministerio Público, fue calificado como bueno o excelente",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7329376854599,31.0636273828254,54.2437591776799,54.1102938374176,,,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200009723,Calificación del trato recibido en el Ministerio Público: Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,1246,1846,590,2576,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200009728,Calificación del trato recibido en el Ministerio Público: Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8013,7244,14777,13608,15973,,Delitos
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028461,Porcentaje de personas de 18 años y más que identifica a los Jueces y manifiesta que les generan confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0587459880789,52.0654561757454,55.3248678294382,50.0804617573912,50.2465590425958,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028462,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6185800379687,45.7828185857699,50.2720359745039,50.5928750946942,44.471176848523,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028463,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6063150696533,31.717563073103,,36.3335958495376,31.5203465491586,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028464,Porcentaje de personas de 18 años y más que identifica a la Marina y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9803498732419,86.8267031933788,85.6495478449408,87.983738601144,87.8638580480086,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028465,Porcentaje de personas de 18 años y más que identifica al Ejército y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7514576431848,27.748743016445,32.8522470696382,23.8990554332343,26.4018358591544,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028466,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3525864002704,18.017157219118,20.0915804872102,21.2251857870489,25.1322653543972,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028467,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7628399240626,12.5610291294092,13.2214079408344,14.1682029073151,11.950979454021,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028468,Porcentaje de personas de 18 años y más que identifica al Ejército y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.213188646922,59.4375745119118,52.7198247925342,62.8637692549177,58.7939677733185,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028469,Porcentaje de personas de 18 años y más que identifica a la Marina y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1092328245479,58.1875166865938,49.503852688802,64.052737737984,61.4009035433881,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028470,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0206479687038,28.3804965849356,29.2775224705753,28.862518418487,26.8526225371057,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028471,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8557401139062,33.2217894563607,37.0506280336695,36.4246721873791,32.5201973945019,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028472,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.379431144357,9.91498730063535,10.2722982466072,10.797253167361,8.68194209449274,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028473,Porcentaje de personas de 18 años y más que identifica a la Marina y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.871117048694,28.6391865067849,36.1456951561388,23.9310008631601,26.4629545046205,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028474,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4084626296517,56.1099225224851,55.0143237367683,58.0689201550966,57.4789325842697,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028475,Porcentaje de personas de 18 años y más que identifica a los Ministerios Públicos y Procuradurías y manifiesta que les generan mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8348878514651,9.49461859134335,10.558500959734,12.8803064724487,13.2873131464534,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028476,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8647523628185,8.55610823769911,9.31073487748551,11.8952316773162,8.80793294227819,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028477,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0558762293813,38.0927653033671,34.9227432495581,36.8437343680477,32.3466672298724,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028478,Porcentaje de personas de 18 años y más que identifica a los Jueces y manifiesta que les generan mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5937070151307,12.770230889935,20.1788625920253,21.2871221289782,22.5632987426061,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028479,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5135551825248,36.0900194295114,38.6812626406041,41.6480246862941,37.4000359570912,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028480,Porcentaje de personas de 18 años y más que identifica a los Ministerios Públicos y Procuradurías y manifiesta que les generan alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1604146244407,30.0332515518563,34.0969581070763,33.6157512584079,29.1367377436263,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028481,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4710674324718,40.2736713108021,44.4296359913488,48.2288275268538,40.3282794914368,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028482,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2520954721316,25.1711402773613,29.3969913900025,33.2764053936246,27.2105392198511,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028483,Porcentaje de personas de 18 años y más que identifica a los Jueces y manifiesta que les generan alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4650389729482,39.2952252858104,35.1460052374129,28.793339628413,27.6832602999897,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028484,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.492907213821,7.70952284457583,9.4037401700288,12.7855062678072,10.5474134199855,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028485,Porcentaje de personas de 18 años y más que identifica a los Ministerios Públicos y Procuradurías y manifiesta que les generan confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9953024759058,39.5278701431996,44.6554590668103,46.4960577308566,42.4240508900798,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028486,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6315266164886,35.0861275779966,39.6692896366097,44.0736585609855,35.8924813143438,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028487,Porcentaje de personas de 18 años y más que identifica a la Marina y considera algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8237589808864,32.8215724285233,43.111509136248,34.2327938210262,35.8079396656413,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028488,Porcentaje de personas de 18 años y más que identifica al Ejército y considera algo efectivo el trabajo de éste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7973419302602,31.6009384275254,42.982170013937,35.0903456862364,35.4600905123179,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028489,Porcentaje de personas de 18 años y más que identifica al Ejército y considera muy efectivo o algo efectivo el trabajo de éste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4250344354317,90.5569040004868,88.5176838386363,90.0071969025556,89.9164072682507,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028490,Porcentaje de personas de 18 años y más que identifica al Ministerio Público (MP) y Procuradurías Estatales y considera muy efectivo el trabajo de estos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8237166732988,6.5044393985195,8.08673997274213,10.0129181700744,8.57483397066326,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028491,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y considera muy efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13223627871377,5.67945565417022,5.51118838272491,8.24246754406619,6.2068034402128,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028492,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y considera muy efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5004310765872,9.98957704756158,11.0472412830058,10.4266034613371,8.55638182986344,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028493,Porcentaje de personas de 18 años y más que identifica al Ministerio Público (MP) y Procuradurías Estatales y considera muy efectivo o algo efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2990886415032,38.2459630647667,46.0697287770349,48.9246737048421,44.7504932346714,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028494,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y considera muy efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1332770969383,14.52625511497,14.4123712387493,15.7044984095136,19.049643068345,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028495,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y considera algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5880778842478,40.4710965249361,41.7430260671692,44.7909152965822,42.528987496832,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028496,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y considera algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9101067286171,37.2140545284985,42.1979234056995,43.3418192340581,40.3746257843151,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028497,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial o Judicial y considera algo efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4340756323711,31.758311182101,33.3793079468472,36.3782076564112,35.7633224352273,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028498,Porcentaje de personas de 18 años y más que identifica al Ejército y considera muy efectivo el trabajo de éste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6276925051715,58.9559655729614,45.5355138246993,54.9168512163192,54.4563167559328,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028499,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial o Judicial y considera muy efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5880060229246,6.63940972429166,6.75537062685806,9.42458595872366,7.37453305721839,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028500,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y considera muy efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.57482136325467,4.50410967330212,5.21488968601557,6.12892391902417,5.10890964128881,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028501,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y considera muy efectivo o algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4521995373734,36.8081665500529,42.9272447493425,45.0540577235017,39.1137694897645,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028502,Porcentaje de personas de 18 años y más que identifica a la Marina y considera muy efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8848027097819,57.0501584500911,44.4279099415756,55.6241810042174,54.2706170893954,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028503,Porcentaje de personas de 18 años y más que identifica a la Marina y considera muy efectivo o algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7085616906683,89.8717308786144,87.5394190778236,89.8569748252436,90.0785567550367,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028504,Porcentaje de personas de 18 años y más que identifica a los Jueces y considera algo efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4811439706557,38.2192333557498,45.0041998122437,36.0641566144884,40.1576604922028,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028505,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y considera muy efectivo o algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4105378052043,47.2036315760601,53.2451646887053,53.7684226953952,48.9310076141785,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028506,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial o Judicial y considera muy efectivo o algo efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0220816552957,38.3977209063927,40.1346785737052,45.8027936151349,43.1378554924457,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028507,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y considera algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8773781741187,32.3040568767508,37.712355063327,38.9251338044775,34.0048598484757,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028508,Porcentaje de personas de 18 años y más que identifica a los Jueces y considera muy efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2716643741403,16.326384218785,13.9463412223924,20.3428601827346,16.1104309920712,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028509,Porcentaje de personas de 18 años y más que identifica a  los Jueces y considera muy efectivo o algo efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.752808344796,54.5456175745349,58.9505410346361,56.4070167972231,56.268091484274,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028510,Porcentaje de personas de 18 años y más que identifica al Ministerio Público (MP) y Procuradurías Estatales y considera algo efectivo el trabajo de éstos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4753719682044,31.7415236662472,37.9829888042928,38.9117555347677,36.1756592640081,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028511,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y considera muy efectivo o algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7213549811861,54.9973516399061,56.1553973059184,60.4954137060958,61.578630565177,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028512,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y considera algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6431038322673,35.7774132870258,40.4009803254136,43.7335758225282,36.1814097518657,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028513,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y considera muy efectivo o algo efectivo el trabajo de ésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7753401109811,41.456868941196,45.9121687081385,51.9760433665944,42.3882131920785,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028514,Porcentaje de la población de 18 años y más que identifica a la Policía Federal y considera que es corrupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3881954119948,66.4006189892612,,,,Porcentaje
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028515,Porcentaje de la población de 18 años y más que identifica a la Policía Estatal y considera que es corrupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8912582764581,63.9225272916781,,,,Porcentaje
