Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1895,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034681,Causas penales concluidas en los órganos jurisdiccionales estatales en materia penal (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21512,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034682,Tocas en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año en el sistema acusatorio oral (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,,6,,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034683,Tocas en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año en el sistema tradicional (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130,,1680,1902,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034684,Causas penales concluidas con sentencia absolutoria por los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034685,Causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año en el sistema acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034686,Causas penales concluidas en los órganos jurisdiccionales estatales en materia penal en el sistema tradicional (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034687,Causas penales concluidas en los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034688,Tocas ingresadas en los órganos jurisdiccionales estatales en materia penal en el sistema tradicional (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110,4290,4801,3993,3283,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034689,Tocas ingresadas a los órganos jurisdiccionales estatales en materia penal (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4355,4897,4069,3283,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034690,Tocas ingresadas en los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,65,96,76,,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034691,Tocas resueltas en los órganos jurisdiccionales estatales en materia penal en el sistema tradicional (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252,4106,4336,3397,2712,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034692,Causas penales concluidas con sentencia condenatoria por los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034693,Causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,557,1884,1507,1901,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034695,Causas penales en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año en el sistema tradicional (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034696,Causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal en el sistema tradicional (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12688,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034697,Tocas en existencia en los órganos jurisdiccionales estatales en materia penal al cierre del año (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2130,,1686,,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034698,Tocas resueltas en los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,65,,71,,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034699,Causas penales concluidas con sentencia absolutoria por los órganos jurisdiccionales estatales en materia penal en los sistemas tradicional y acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034700,Causas penales concluidas con sentencia condenatoria por los órganos jurisdiccionales estatales en materia penal en el sistema tradicional (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034702,Causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034704,Tocas resueltas en los órganos jurisdiccionales estatales en materia penal (segunda instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4171,4336,3468,2712,,Tocas
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034705,Causas penales ingresadas en los órganos jurisdiccionales estatales en materia penal (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14991,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200034706,Causas penales concluidas con sentencia condenatoria por los órganos jurisdiccionales estatales en materia penal en los sistemas tradicional y acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324117,Causas penales concluidas con sentencia mixta por los órganos jurisdiccionales estatales en materia penal en el sistema tradicional (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324119,Causas penales concluidas con sentencia mixta por los órganos jurisdiccionales estatales en materia penal en el sistema acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324124,Solicitudes recibidas en centros de justicia alternativa (materia civil),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068,6338,7180,5920,,Solicitudes
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324125,Causas penales concluidas con sentencia mixta por los órganos jurisdiccionales estatales en materia penal en los sistemas tradicional y acusatorio oral (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Causas penales
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324128,Solicitudes recibidas en centros de justicia alternativa (materia penal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solicitudes
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324131,Solicitudes recibidas en centros de justicia alternativa (materia familiar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828,2332,2818,2563,,Solicitudes
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324134,Solicitudes recibidas en centros de justicia alternativa (materia justicia especializada para adolescentes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solicitudes
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324136,Expedientes y causas penales concluidos en los órganos jurisdiccionales estatales en todas las materias (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48065,47382,,Expedientes
02,Baja California,000,Estatal,Seguridad pública y justicia,Expedientes y asuntos judiciales,Expedientes y asuntos judiciales,6200324145,Solicitudes recibidas en centros de justicia alternativa (materias mixtas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solicitudes
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200002201,Porcentaje de unidades económicas víctimas del delito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.03889,,44.8563859621998,,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200002231,Cifra negra de delitos en unidades económicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.43594,,77.9001352630841,,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200002234,Porcentaje de delitos con portación de armas en unidades económicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3769370171646,,47.1828657877969,,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200005814,Porcentaje de delitos con portación de armas en personas de 18 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2866195033427,54.155226452872,31.6335114179531,22.7457921511501,,26.1948596350087,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200005821,Cifra Negra (delitos no denunciados y los delitos denunciados que no tuvieron inicio de averiguación previa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9172580337058,82.4552391801265,84.7773551905724,89.8576131744049,90.3321679516753,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200009721,Porcentaje de hogares víctimas del delito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7976416719094,33.415030652676,39.3791346122291,42.6674043696743,42.3619846544004,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200009724,Delitos denunciados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196976,171014,193406,189015,199404,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Incidencia delictiva,Incidencia delictiva,6200028526,Tasa de incidencia delictiva por cada cien mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31791.212257447,29445.8334074773,39296.7319043618,57066.4653559589,56632.1134093565,,Tasa
02,Baja California,000,Estatal,Seguridad pública y justicia,Intervenciones de la policía,Intervenciones de la policía,6200001136,Intervenciones registradas por la policía estatal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6034,7233,5046,4618,4232,,,Intervenciones
02,Baja California,000,Estatal,Seguridad pública y justicia,Intervenciones de la policía,Intervenciones de la policía,6200001661,Intervenciones registradas por la policía municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169496,,602778,,182400,,,,Intervenciones
02,Baja California,000,Estatal,Seguridad pública y justicia,Intervenciones de la policía,Intervenciones de la policía,6200001662,Intervenciones registradas por la policía municipal por otras causas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88647,,65057,,,,Intervenciones
02,Baja California,000,Estatal,Seguridad pública y justicia,Intervenciones de la policía,Intervenciones de la policía,6200001663,Intervenciones registradas por la policía municipal por presuntas infracciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399301,,86160,,,,Intervenciones
02,Baja California,000,Estatal,Seguridad pública y justicia,Intervenciones de la policía,Intervenciones de la policía,6200001664,Intervenciones registradas por la policía municipal por presuntos delitos (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107187,,27743,,,,Intervenciones
02,Baja California,000,Estatal,Seguridad pública y justicia,Intervenciones de la policía,Intervenciones de la policía,6200001665,Intervenciones registradas por la policía municipal por presuntos delitos (fuero federal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7643,,3440,,,,Intervenciones
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200002239,Porcentaje de unidades económicas que identifica a la policía estatal y considera algo efectivo o muy efectivo el trabajo de la policía estatal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.21858,,49.8892303429422,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200002240,Porcentaje de unidades económicas que identifica a la policía federal y considera algo efectivo o muy efectivo el trabajo de la policía federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53668,,54.5862111713418,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200005811,"Porcentaje de delitos ocurridos y denunciados donde el trato recibido al momento de la denuncia, por parte del Ministerio Público, fue calificado como bueno o excelente",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6160953618715,33.0177646274574,70.7041146603518,66.2376001904611,,,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200009723,Calificación del trato recibido en el Ministerio Público: Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9531,12738,21241,9832,13080,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200009728,Calificación del trato recibido en el Ministerio Público: Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78352,43727,115505,115367,115455,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028461,Porcentaje de personas de 18 años y más que identifica a los Jueces y manifiesta que les generan confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6419336185221,44.3748376151977,59.1188203830088,53.0942751128034,52.110565923862,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028462,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2309203139008,43.0433975772713,41.2218201054256,43.9377566821518,45.2775917362706,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028463,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6252198508561,33.2570453807338,,34.2703836310524,27.9252037817456,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028464,Porcentaje de personas de 18 años y más que identifica a la Marina y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.2764238587155,81.6258430156557,82.0724732620026,80.3950887544525,77.175277709104,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028465,Porcentaje de personas de 18 años y más que identifica al Ejército y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8547125965513,36.6297856462339,34.1784172929533,30.3079511192787,25.5559467149885,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028466,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6581293984973,12.2230013483044,13.071639904803,17.3179161649701,22.7005368137734,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028467,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57510219632508,6.93770834775142,7.45552505371483,9.76009335936623,13.757474229268,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028468,Porcentaje de personas de 18 años y más que identifica al Ejército y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1561444294331,47.0869897094282,47.2561202470422,51.5795820157503,52.5272992897272,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028469,Porcentaje de personas de 18 años y más que identifica a la Marina y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4045774122746,43.8969742801159,45.9467129559171,51.8888475031633,55.6767297554275,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028470,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.355539731858,32.3794443984922,36.0782407359267,33.5358810382598,28.3611996097577,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028471,Porcentaje de personas de 18 años y más que identifica a la Policía Estatal y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6558181175758,36.1056892295198,33.7662950517107,34.1776633227855,31.5201175070026,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028472,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49435795068054,7.83624609528133,6.15615424794405,6.91966946828803,10.2363892609182,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028473,Porcentaje de personas de 18 años y más que identifica a la Marina y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8718464464409,37.7288687355398,36.1257603060855,28.5062412512892,21.4985479536765,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028474,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5256070461607,50.1405103335314,49.5847826472099,54.9268367664045,54.8219775985468,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028475,Porcentaje de personas de 18 años y más que identifica a los Ministerios Públicos y Procuradurías y manifiesta que les generan mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90801065018737,6.96108384139659,8.02919247719844,12.9044464829015,16.6835035584928,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028476,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y manifiesta que le genera mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84692063830657,5.43907701912577,5.72311341523316,6.60216804970314,12.271785238993,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028477,Porcentaje de personas de 18 años y más que identifica a la Policía Federal y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8674776476634,37.9175089852269,36.513142742407,37.6089206014344,32.1214407847733,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028478,Porcentaje de personas de 18 años y más que identifica a los Jueces y manifiesta que les generan mucha confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.62384468178231,10.5439317754581,17.1607080564227,20.1603842907201,20.2359888280188,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028479,Porcentaje de personas de 18 años y más que identifica a la Policía Ministerial y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8600717209986,39.7776176015314,46.3793772768078,47.338481851106,44.8635727897769,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028480,Porcentaje de personas de 18 años y más que identifica a los Ministerios Públicos y Procuradurías y manifiesta que les generan alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9677864703175,37.0838807012558,38.8484088460305,36.4285219553646,32.8077817813327,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028481,Porcentaje de personas de 18 años y más que identifica a la Policía Preventiva Municipal y manifiesta que le genera confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4721404891627,38.6961223998596,38.0909551332463,40.8725516807555,40.1969890207386,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028482,Porcentaje de personas de 18 años y más que identifica a la Policía de Tránsito y manifiesta que le genera alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8754998378904,27.2390695599254,31.9305902043939,32.0524236011763,27.5992372358374,Porcentaje
02,Baja California,000,Estatal,Seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,Percepción sobre el desempeño de las autoridades de seguridad pública y justicia,6200028483,Porcentaje de personas de 18 años y más que identifica a los Jueces y manifiesta que les generan alguna confianza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0180889367398,33.8309058397396,41.9581123265861,32.9338908220834,31.8745770958432,Porcentaje
